LOGGER17.txt,00000,00:00:02,00000,0000,015,49,23.91,100387,78.1
LOGGER17.txt,00001,00:00:03,00000,0000,027,49,23.92,100397,77.5
LOGGER17.txt,00002,00:00:03,00000,0000,044,49,23.91,100394,78.0
LOGGER17.txt,00003,00:00:05,00400,0000,064,49,23.95,100394,77.8
LOGGER17.txt,00004,00:00:05,00400,0000,079,49,24.01,100398,77.4
LOGGER17.txt,00005,00:00:06,00400,0000,096,49,24.04,100393,77.9
LOGGER17.txt,00006,00:00:07,00400,0000,099,49,24.05,100397,77.5
LOGGER17.txt,00007,00:00:08,00400,0000,108,49,24.09,100393,77.6
LOGGER17.txt,00008,00:00:09,00400,0000,103,48,24.13,100402,77.1
LOGGER17.txt,00009,00:00:10,00400,0000,102,48,24.15,100400,77.3
LOGGER17.txt,00010,00:00:11,00400,0000,099,48,24.17,100401,77.2
LOGGER17.txt,00011,00:00:12,00400,0000,095,48,24.18,100394,77.8
LOGGER17.txt,00012,00:00:13,00400,0000,093,48,24.21,100397,77.5
LOGGER17.txt,00013,00:00:14,00400,0000,090,48,24.21,100397,77.5
LOGGER17.txt,00014,00:00:15,00400,0000,091,48,24.25,100395,77.7
LOGGER17.txt,00015,00:00:16,00400,0000,083,48,24.26,100389,78.2
LOGGER17.txt,00016,00:00:17,00400,0000,082,48,24.26,100389,78.2
LOGGER17.txt,00017,00:00:18,00400,0000,080,48,24.27,100393,77.9
LOGGER17.txt,00018,00:00:19,00400,0000,077,48,24.29,100391,78.0
LOGGER17.txt,00019,00:00:20,00400,0000,076,48,24.32,100391,78.1
LOGGER17.txt,00020,00:00:21,00400,0000,074,48,24.33,100392,77.9
LOGGER17.txt,00021,00:00:22,00432,0004,072,47,24.34,100395,77.7
LOGGER17.txt,00022,00:00:23,00403,0000,069,47,24.38,100393,77.9
LOGGER17.txt,00023,00:00:24,00400,0000,068,47,24.38,100396,77.6
LOGGER17.txt,00024,00:00:25,00400,0000,070,47,24.39,100398,77.5
LOGGER17.txt,00025,00:00:26,00400,0000,064,47,24.41,100407,76.7
LOGGER17.txt,00026,00:00:27,00400,0000,067,47,24.43,100399,77.4
LOGGER17.txt,00027,00:00:28,00400,0000,061,47,24.46,100392,77.9
